query-id	corpus-id	score
1800	doc4806	1
1801	doc1801	1
1801	doc4807	1
1802	doc1802	1
1802	doc4808	1
1803	doc1803	1
1803	doc4809	1
1804	doc1804	1
1804	doc4810	1
1805	doc1805	1
1805	doc4811	1
1806	doc1806	1
1806	doc4812	1
1807	doc1807	1
1807	doc4813	1
1808	doc1808	1
1808	doc4814	1
1809	doc1809	1
1809	doc4815	1
1810	doc1810	1
1810	doc4816	1
1811	doc1811	1
1811	doc4817	1
1812	doc1812	1
1812	doc4818	1
1813	doc1813	1
1813	doc4819	1
1814	doc1814	1
1814	doc4820	1
1815	doc1815	1
1815	doc4821	1
1816	doc1816	1
1816	doc4822	1
1817	doc1817	1
1817	doc4823	1
1818	doc1818	1
1818	doc4824	1
1819	doc1819	1
1819	doc4825	1
1820	doc1820	1
1820	doc4826	1
1821	doc1821	1
1821	doc4827	1
1822	doc1822	1
1822	doc4828	1
1823	doc1823	1
1823	doc4829	1
1824	doc1824	1
1824	doc4830	1
1825	doc1825	1
1825	doc4831	1
1826	doc1826	1
1826	doc4832	1
1827	doc1827	1
1827	doc4833	1
1828	doc1828	1
1828	doc4834	1
1829	doc1829	1
1829	doc4835	1
1830	doc1830	1
1830	doc4836	1
1831	doc1831	1
1831	doc4837	1
1832	doc1832	1
1832	doc4838	1
1833	doc1833	1
1833	doc4839	1
1834	doc1834	1
1834	doc4840	1
1835	doc1835	1
1835	doc4841	1
1836	doc1836	1
1836	doc4842	1
1837	doc1837	1
1837	doc4843	1
1838	doc1838	1
1838	doc4844	1
1839	doc1839	1
1839	doc4845	1
1840	doc1840	1
1840	doc4846	1
1841	doc1841	1
1841	doc4847	1
1842	doc1842	1
1842	doc4848	1
1843	doc1843	1
1843	doc4849	1
1844	doc1844	1
1844	doc4850	1
1845	doc1845	1
1845	doc4851	1
1846	doc1846	1
1846	doc4852	1
1847	doc1847	1
1847	doc4853	1
1848	doc1848	1
1848	doc4854	1
1849	doc1849	1
1849	doc4855	1
1850	doc1850	1
1850	doc4856	1
1851	doc1851	1
1851	doc4857	1
1852	doc1852	1
1852	doc4858	1
1853	doc1853	1
1853	doc4859	1
1854	doc1854	1
1854	doc4860	1
1855	doc1855	1
1855	doc4861	1
1856	doc1856	1
1856	doc4862	1
1857	doc1857	1
1857	doc4863	1
1858	doc1858	1
1858	doc4864	1
1859	doc1859	1
1859	doc4865	1
1860	doc1860	1
1860	doc4866	1
1861	doc1861	1
1861	doc4867	1
1862	doc1862	1
1862	doc4868	1
1863	doc1863	1
1863	doc4869	1
1864	doc1864	1
1864	doc4870	1
1865	doc1865	1
1865	doc4871	1
1866	doc1866	1
1866	doc4872	1
1867	doc1867	1
1867	doc4873	1
1868	doc1868	1
1868	doc4874	1
1869	doc1869	1
1869	doc4875	1
1870	doc1870	1
1870	doc4876	1
1871	doc1871	1
1871	doc4877	1
1872	doc1872	1
1872	doc4878	1
1873	doc1873	1
1873	doc4879	1
1874	doc1874	1
1874	doc4880	1
1875	doc1875	1
1875	doc4881	1
1876	doc1876	1
1876	doc4882	1
1877	doc1877	1
1877	doc4883	1
1878	doc1878	1
1878	doc4884	1
1879	doc1879	1
1879	doc4885	1
1880	doc1880	1
1880	doc4886	1
1881	doc1881	1
1881	doc4887	1
1882	doc1882	1
1882	doc4888	1
1883	doc1883	1
1883	doc4889	1
1884	doc1884	1
1884	doc4890	1
1885	doc1885	1
1885	doc4891	1
1886	doc1886	1
1886	doc4892	1
1887	doc1887	1
1887	doc4893	1
1888	doc1888	1
1888	doc4894	1
1889	doc1889	1
1889	doc4895	1
1890	doc1890	1
1890	doc4896	1
1891	doc1891	1
1891	doc4897	1
1892	doc1892	1
1892	doc4898	1
1893	doc1893	1
1893	doc4899	1
1894	doc1894	1
1894	doc4900	1
1895	doc1895	1
1895	doc4901	1
1896	doc1896	1
1896	doc4902	1
1897	doc1897	1
1897	doc4903	1
1898	doc1898	1
1898	doc4904	1
1899	doc1899	1
1899	doc4905	1
1900	doc1900	1
1900	doc4906	1
1901	doc1901	1
1901	doc4907	1
1902	doc1902	1
1902	doc4908	1
1903	doc1903	1
1903	doc4909	1
1904	doc1904	1
1904	doc4910	1
1905	doc1905	1
1905	doc4911	1
1906	doc1906	1
1906	doc4912	1
1907	doc1907	1
1907	doc4913	1
1908	doc1908	1
1908	doc4914	1
1909	doc1909	1
1909	doc4915	1
1910	doc1910	1
1910	doc4916	1
1911	doc1911	1
1911	doc4917	1
1912	doc1912	1
1912	doc4918	1
1913	doc1913	1
1913	doc4919	1
1914	doc1914	1
1914	doc4920	1
1915	doc1915	1
1915	doc4921	1
1916	doc1916	1
1916	doc4922	1
1917	doc1917	1
1917	doc4923	1
1918	doc1918	1
1918	doc4924	1
1919	doc1919	1
1919	doc4925	1
1920	doc1920	1
1920	doc4926	1
1921	doc1921	1
1921	doc4927	1
1922	doc1922	1
1922	doc4928	1
1923	doc1923	1
1923	doc4929	1
1924	doc1924	1
1924	doc4930	1
1925	doc1925	1
1925	doc4931	1
1926	doc1926	1
1926	doc4932	1
1927	doc1927	1
1927	doc4933	1
1928	doc1928	1
1928	doc4934	1
1929	doc1929	1
1929	doc4935	1
1930	doc1930	1
1930	doc4936	1
1931	doc1931	1
1931	doc4937	1
1932	doc1932	1
1932	doc4938	1
1933	doc1933	1
1933	doc4939	1
1934	doc1934	1
1934	doc4940	1
1935	doc1935	1
1935	doc4941	1
1936	doc1936	1
1936	doc4942	1
1937	doc1937	1
1937	doc4943	1
1938	doc1938	1
1938	doc4944	1
1939	doc1939	1
1939	doc4945	1
1940	doc1940	1
1940	doc4946	1
1941	doc1941	1
1941	doc4947	1
1942	doc1942	1
1942	doc4948	1
1943	doc1943	1
1943	doc4949	1
1944	doc1944	1
1944	doc4950	1
1945	doc1945	1
1945	doc4951	1
1946	doc1946	1
1946	doc4952	1
1947	doc1947	1
1947	doc4953	1
1948	doc1948	1
1948	doc4954	1
1949	doc1949	1
1949	doc4955	1
1950	doc1950	1
1950	doc4956	1
1951	doc1951	1
1951	doc4957	1
1952	doc1952	1
1952	doc4958	1
1953	doc1953	1
1953	doc4959	1
1954	doc1954	1
1954	doc4960	1
1955	doc1955	1
1955	doc4961	1
1956	doc1956	1
1956	doc4962	1
1957	doc1957	1
1957	doc4963	1
1958	doc1958	1
1958	doc4964	1
1959	doc1959	1
1959	doc4965	1
1960	doc1960	1
1960	doc4966	1
1961	doc1961	1
1961	doc4967	1
1962	doc1962	1
1962	doc4968	1
1963	doc1963	1
1963	doc4969	1
1964	doc1964	1
1964	doc4970	1
1965	doc1965	1
1965	doc4971	1
1966	doc1966	1
1966	doc4972	1
1967	doc1967	1
1967	doc4973	1
1968	doc1968	1
1968	doc4974	1
1969	doc1969	1
1969	doc4975	1
1970	doc1970	1
1970	doc4976	1
1971	doc1971	1
1971	doc4977	1
1972	doc1972	1
1972	doc4978	1
1973	doc1973	1
1973	doc4979	1
1974	doc1974	1
1974	doc4980	1
1975	doc1975	1
1975	doc4981	1
1976	doc1976	1
1976	doc4982	1
1977	doc1977	1
1977	doc4983	1
1978	doc1978	1
1978	doc4984	1
1979	doc1979	1
1979	doc4985	1
1980	doc1980	1
1980	doc4986	1
1981	doc1981	1
1981	doc4987	1
1982	doc1982	1
1982	doc4988	1
1983	doc1983	1
1983	doc4989	1
1984	doc1984	1
1984	doc4990	1
1985	doc1985	1
1985	doc4991	1
1986	doc1986	1
1986	doc4992	1
1987	doc1987	1
1987	doc4993	1
1988	doc1988	1
1988	doc4994	1
1989	doc1989	1
1989	doc4995	1
1990	doc1990	1
1990	doc4996	1
1991	doc1991	1
1991	doc4997	1
1992	doc1992	1
1992	doc4998	1
1993	doc1993	1
1993	doc4999	1
1994	doc1994	1
1994	doc5000	1
1995	doc1995	1
1995	doc5001	1
1996	doc1996	1
1996	doc5002	1
1997	doc1997	1
1997	doc5003	1
1998	doc1998	1
1998	doc5004	1
1999	doc1999	1
1999	doc5005	1
2000	doc2000	1
2000	doc5006	1
2001	doc2001	1
2001	doc5007	1
2002	doc2002	1
2002	doc5008	1
2003	doc2003	1
2003	doc5009	1
2004	doc2004	1
2004	doc5010	1
2005	doc2005	1
2005	doc5011	1
2006	doc2006	1
2006	doc5012	1
2007	doc2007	1
2007	doc5013	1
2008	doc2008	1
2008	doc5014	1
2009	doc2009	1
2009	doc5015	1
2010	doc2010	1
2010	doc5016	1
2011	doc2011	1
2011	doc5017	1
2012	doc2012	1
2012	doc5018	1
2013	doc2013	1
2013	doc5019	1
2014	doc5020	1
2015	doc5021	1
2016	doc5022	1
2017	doc5023	1
2018	doc5024	1
2019	doc5025	1
2020	doc5026	1
2021	doc5027	1
2022	doc5028	1
2023	doc5029	1
2024	doc5030	1
2025	doc5031	1
2026	doc5032	1
2027	doc5033	1
2028	doc5034	1
2029	doc5035	1
2030	doc5036	1
2031	doc5037	1
2032	doc5038	1
2033	doc5039	1
2034	doc5040	1
2035	doc5041	1
2036	doc5042	1
2037	doc5043	1
2038	doc5044	1
2039	doc5045	1
2040	doc5046	1
2041	doc5047	1
2042	doc5048	1
2043	doc5049	1
2044	doc5050	1
2045	doc5051	1
2046	doc5052	1
2047	doc5053	1
2048	doc5054	1
2049	doc5055	1
2050	doc5056	1
2051	doc5057	1
2052	doc5058	1
2053	doc5059	1
2054	doc5060	1
2055	doc5061	1
2056	doc5062	1
2057	doc5063	1
2058	doc5064	1
2059	doc5065	1
2060	doc5066	1
2061	doc5067	1
2062	doc5068	1
2063	doc5069	1
2064	doc5070	1
2065	doc5071	1
2066	doc5072	1
2067	doc5073	1
2068	doc5074	1
2069	doc5075	1
2070	doc5076	1
2071	doc5077	1
2072	doc5078	1
2073	doc5079	1
2074	doc5080	1
2075	doc5081	1
2076	doc5082	1
2077	doc5083	1
2078	doc5084	1
2079	doc5085	1
2080	doc5086	1
2081	doc5087	1
2082	doc5088	1
2083	doc5089	1
2084	doc5090	1
2085	doc5091	1
2086	doc5092	1
2087	doc5093	1
2088	doc5094	1
2089	doc5095	1
2090	doc5096	1
2091	doc5097	1
2092	doc5098	1
2093	doc5099	1
2094	doc5100	1
2095	doc5101	1
2096	doc5102	1
2097	doc5103	1
2098	doc5104	1
2099	doc5105	1
2100	doc5106	1
2101	doc5107	1
2102	doc5108	1
2103	doc5109	1
2104	doc5110	1
2105	doc5111	1
2106	doc5112	1
2107	doc5113	1
2108	doc5114	1
2109	doc5115	1
2110	doc5116	1
2111	doc5117	1
2112	doc5118	1
2113	doc5119	1
2114	doc5120	1
2115	doc5121	1
2116	doc5122	1
2117	doc5123	1
2118	doc5124	1
2119	doc5125	1
2120	doc5126	1
2121	doc5127	1
2122	doc5128	1
2123	doc5129	1
2124	doc5130	1
2125	doc5131	1
2126	doc5132	1
2127	doc5133	1
2128	doc5134	1
2129	doc5135	1
2130	doc5136	1
2131	doc5137	1
2132	doc5138	1
2133	doc5139	1
2134	doc5140	1
2135	doc5141	1
2136	doc5142	1
2137	doc5143	1
2138	doc5144	1
2139	doc5145	1
2140	doc5146	1
2141	doc5147	1
2142	doc5148	1
2143	doc5149	1
2144	doc5150	1
2145	doc5151	1
2146	doc5152	1
2147	doc5153	1
2148	doc5154	1
2149	doc5155	1
2150	doc5156	1
2151	doc5157	1
2152	doc5158	1
2153	doc5159	1
2154	doc5160	1
2155	doc5161	1
2156	doc5162	1
2157	doc5163	1
2158	doc5164	1
2159	doc5165	1
2160	doc5166	1
2161	doc5167	1
2162	doc5168	1
2163	doc5169	1
2164	doc5170	1
2165	doc5171	1
2166	doc5172	1
2167	doc5173	1
2168	doc5174	1
2169	doc5175	1
2170	doc5176	1
2171	doc5177	1
2172	doc5178	1
2173	doc5179	1
2174	doc5180	1
2175	doc5181	1
2176	doc5182	1
2177	doc5183	1
2178	doc5184	1
2179	doc5185	1
2180	doc5186	1
2181	doc5187	1
2182	doc5188	1
2183	doc5189	1
2184	doc5190	1
2185	doc5191	1
2186	doc5192	1
2187	doc5193	1
2188	doc5194	1
2189	doc5195	1
2190	doc5196	1
2191	doc5197	1
2192	doc5198	1
2193	doc5199	1
2194	doc5200	1
2195	doc5201	1
2196	doc5202	1
2197	doc5203	1
2198	doc5204	1
2199	doc5205	1
2200	doc5206	1
2201	doc5207	1
2202	doc5208	1
2203	doc5209	1
2204	doc5210	1
2205	doc5211	1
2206	doc5212	1
2207	doc5213	1
2208	doc5214	1
2209	doc5215	1
2210	doc5216	1
2211	doc5217	1
2212	doc5218	1
2213	doc5219	1
2214	doc5220	1
2215	doc5221	1
2216	doc5222	1
2217	doc5223	1
2218	doc5224	1
2219	doc5225	1
2220	doc5226	1
2221	doc5227	1
2222	doc5228	1
2223	doc5229	1
2224	doc5230	1
2225	doc5231	1
2226	doc5232	1
2227	doc5233	1
2228	doc5234	1
2229	doc5235	1
2230	doc5236	1
2231	doc5237	1
2232	doc5238	1
2233	doc5239	1
2234	doc5240	1
2235	doc5241	1
2236	doc5242	1
2237	doc5243	1
2238	doc5244	1
2239	doc5245	1
2240	doc5246	1
2241	doc5247	1
2242	doc5248	1
2243	doc5249	1
2244	doc5250	1
2245	doc5251	1
2246	doc5252	1
2247	doc5253	1
2248	doc5254	1
2249	doc5255	1
2250	doc5256	1
2251	doc5257	1
2252	doc5258	1
2253	doc5259	1
2254	doc5260	1
2255	doc5261	1
2256	doc5262	1
2257	doc5263	1
2258	doc5264	1
2259	doc5265	1
2260	doc5266	1
2261	doc5267	1
2262	doc5268	1
2263	doc5269	1
2264	doc5270	1
2265	doc5271	1
2266	doc5272	1
2267	doc5273	1
2268	doc5274	1
2269	doc5275	1
2270	doc5276	1
2271	doc5277	1
2272	doc5278	1
2273	doc5279	1
2274	doc5280	1
2275	doc5281	1
2276	doc5282	1
2277	doc5283	1
2278	doc5284	1
2279	doc5285	1
2280	doc5286	1
2281	doc5287	1
2282	doc5288	1
2283	doc5289	1
2284	doc5290	1
2285	doc5291	1
2286	doc5292	1
2287	doc5293	1
2288	doc5294	1
2289	doc5295	1
2290	doc5296	1
2291	doc5297	1
2292	doc5298	1
2293	doc5299	1
2294	doc5300	1
2295	doc5301	1
2296	doc5302	1
2297	doc5303	1
2298	doc5304	1
2299	doc5305	1
2300	doc5306	1
2301	doc5307	1
2302	doc5308	1
2303	doc5309	1
2304	doc5310	1
2305	doc5311	1
2306	doc5312	1
2307	doc5313	1
2308	doc5314	1
2309	doc5315	1
2310	doc5316	1
2311	doc5317	1
2312	doc5318	1
2313	doc5319	1
2314	doc5320	1
2315	doc5321	1
2316	doc5322	1
2317	doc5323	1
2318	doc5324	1
2319	doc5325	1
2320	doc5326	1
2321	doc5327	1
2322	doc5328	1
2323	doc5329	1
2324	doc5330	1
2325	doc5331	1
2326	doc5332	1
2327	doc5333	1
2328	doc5334	1
2329	doc5335	1
2330	doc5336	1
2331	doc5337	1
2332	doc5338	1
2333	doc5339	1
2334	doc5340	1
2335	doc5341	1
2336	doc5342	1
2337	doc5343	1
2338	doc5344	1
2339	doc5345	1
2340	doc5346	1
2341	doc5347	1
2342	doc5348	1
2343	doc5349	1
2344	doc5350	1
2345	doc5351	1
2346	doc5352	1
2347	doc5353	1
2348	doc5354	1
2349	doc5355	1
2350	doc5356	1
2351	doc5357	1
2352	doc5358	1
2353	doc5359	1
2354	doc5360	1
2355	doc5361	1
2356	doc5362	1
2357	doc5363	1
2358	doc5364	1
2359	doc5365	1
2360	doc5366	1
2361	doc5367	1
2362	doc5368	1
2363	doc5369	1
2364	doc5370	1
2365	doc5371	1
2366	doc5372	1
2367	doc5373	1
2368	doc5374	1
2369	doc5375	1
2370	doc5376	1
2371	doc5377	1
2372	doc5378	1
2373	doc5379	1
2374	doc5380	1
2375	doc5381	1
2376	doc5382	1
2377	doc5383	1
2378	doc5384	1
2379	doc5385	1
2380	doc5386	1
2381	doc5387	1
2382	doc5388	1
2383	doc5389	1
2384	doc5390	1
2385	doc5391	1
2386	doc5392	1
2387	doc5393	1
2388	doc5394	1
2389	doc5395	1
2390	doc5396	1
2391	doc5397	1
2392	doc5398	1
2393	doc5399	1
2394	doc5400	1
2395	doc5401	1
2396	doc5402	1
2397	doc5403	1
2398	doc5404	1
2399	doc5405	1
2400	doc5406	1
2401	doc5407	1
2402	doc5408	1
2403	doc5409	1
2404	doc5410	1
2405	doc5411	1
2406	doc5412	1
2407	doc5413	1
2408	doc5414	1
2409	doc5415	1
2410	doc5416	1
2411	doc5417	1
2412	doc5418	1
2413	doc5419	1
2414	doc5420	1
2415	doc5421	1
2416	doc5422	1
2417	doc5423	1
2418	doc5424	1
2419	doc5425	1
2420	doc5426	1
2421	doc5427	1
2422	doc5428	1
2423	doc5429	1
2424	doc5430	1
2425	doc5431	1
2426	doc5432	1
2427	doc5433	1
2428	doc5434	1
2429	doc5435	1
2430	doc5436	1
2431	doc5437	1
2432	doc5438	1
2433	doc5439	1
2434	doc5440	1
2435	doc5441	1
2436	doc5442	1
2437	doc5443	1
2438	doc5444	1
2439	doc5445	1
2440	doc5446	1
2441	doc5447	1
2442	doc5448	1
2443	doc5449	1
2444	doc5450	1
2445	doc5451	1
2446	doc5452	1
2447	doc5453	1
2448	doc5454	1
2449	doc5455	1
2450	doc5456	1
2451	doc5457	1
2452	doc5458	1
2453	doc5459	1
2454	doc5460	1
2455	doc5461	1
2456	doc5462	1
2457	doc5463	1
2458	doc5464	1
2459	doc5465	1
2460	doc5466	1
2461	doc5467	1
2462	doc5468	1
2463	doc5469	1
2464	doc5470	1
2465	doc5471	1
2466	doc5472	1
2467	doc5473	1
2468	doc5474	1
2469	doc5475	1
2470	doc5476	1
2471	doc5477	1
2472	doc5478	1
2473	doc5479	1
2474	doc5480	1
2475	doc5481	1
2476	doc5482	1
2477	doc5483	1
2478	doc5484	1
2479	doc5485	1
2480	doc5486	1
2481	doc5487	1
2482	doc5488	1
2483	doc5489	1
2484	doc5490	1
2485	doc5491	1
2486	doc5492	1
2487	doc5493	1
2488	doc5494	1
2489	doc5495	1
2490	doc5496	1
2491	doc5497	1
2492	doc5498	1
2493	doc5499	1
2494	doc5500	1
2495	doc5501	1
2496	doc5502	1
2497	doc5503	1
2498	doc5504	1
2499	doc5505	1
2500	doc5506	1
2501	doc5507	1
2502	doc5508	1
2503	doc5509	1
2504	doc5510	1
2505	doc5511	1
2506	doc5512	1
2507	doc5513	1
2508	doc5514	1
2509	doc5515	1
2510	doc5516	1
2511	doc5517	1
2512	doc5518	1
2513	doc5519	1
2514	doc5520	1
2515	doc5521	1
2516	doc5522	1
2517	doc5523	1
2518	doc5524	1
2519	doc5525	1
2520	doc5526	1
2521	doc5527	1
2522	doc5528	1
2523	doc5529	1
2524	doc5530	1
2525	doc5531	1
2526	doc5532	1
2527	doc5533	1
2528	doc5534	1
2529	doc5535	1
2530	doc5536	1
2531	doc5537	1
2532	doc5538	1
2533	doc5539	1
2534	doc5540	1
2535	doc5541	1
2536	doc5542	1
2537	doc5543	1
2538	doc5544	1
2539	doc5545	1
2540	doc5546	1
2541	doc5547	1
2542	doc5548	1
2543	doc5549	1
2544	doc5550	1
2545	doc5551	1
2546	doc5552	1
2547	doc5553	1
2548	doc5554	1
2549	doc5555	1
2550	doc5556	1
2551	doc5557	1
2552	doc5558	1
2553	doc5559	1
2554	doc5560	1
2555	doc5561	1
2556	doc5562	1
2557	doc5563	1
2558	doc5564	1
2559	doc5565	1
2560	doc5566	1
2561	doc5567	1
2562	doc5568	1
2563	doc5569	1
2564	doc5570	1
2565	doc5571	1
2566	doc5572	1
2567	doc5573	1
2568	doc5574	1
2569	doc5575	1
2570	doc5576	1
2571	doc5577	1
2572	doc5578	1
2573	doc5579	1
2574	doc5580	1
2575	doc5581	1
2576	doc5582	1
2577	doc5583	1
2578	doc5584	1
2579	doc5585	1
2580	doc5586	1
2581	doc5587	1
2582	doc5588	1
2583	doc5589	1
2584	doc5590	1
2585	doc5591	1
2586	doc5592	1
2587	doc5593	1
2588	doc5594	1
2589	doc5595	1
2590	doc5596	1
2591	doc5597	1
2592	doc5598	1
2593	doc5599	1
2594	doc5600	1
2595	doc5601	1
2596	doc5602	1
2597	doc5603	1
2598	doc5604	1
2599	doc5605	1
2600	doc5606	1
2601	doc5607	1
2602	doc5608	1
2603	doc5609	1
2604	doc5610	1
2605	doc5611	1
2606	doc5612	1
2607	doc5613	1
2608	doc5614	1
2609	doc5615	1
2610	doc5616	1
2611	doc5617	1
2612	doc5618	1
2613	doc5619	1
2614	doc5620	1
2615	doc5621	1
2616	doc5622	1
2617	doc5623	1
2618	doc5624	1
2619	doc5625	1
2620	doc5626	1
2621	doc5627	1
2622	doc5628	1
2623	doc5629	1
2624	doc5630	1
2625	doc5631	1
2626	doc5632	1
2627	doc5633	1
2628	doc5634	1
2629	doc5635	1
2630	doc5636	1
2631	doc5637	1
2632	doc5638	1
2633	doc5639	1
2634	doc5640	1
2635	doc5641	1
2636	doc5642	1
2637	doc5643	1
2638	doc5644	1
2639	doc5645	1
2640	doc5646	1
2641	doc5647	1
2642	doc5648	1
2643	doc5649	1
2644	doc5650	1
2645	doc5651	1
2646	doc5652	1
2647	doc5653	1
2648	doc5654	1
2649	doc5655	1
2650	doc5656	1
2651	doc5657	1
2652	doc5658	1
2653	doc5659	1
2654	doc5660	1
2655	doc5661	1
2656	doc5662	1
2657	doc5663	1
2658	doc5664	1
2659	doc5665	1
2660	doc5666	1
2661	doc5667	1
2662	doc5668	1
2663	doc5669	1
2664	doc5670	1
2665	doc5671	1
2666	doc5672	1
2667	doc5673	1
2668	doc5674	1
2669	doc5675	1
2670	doc5676	1
2671	doc5677	1
2672	doc5678	1
2673	doc5679	1
2674	doc5680	1
2675	doc5681	1
2676	doc5682	1
2677	doc5683	1
2678	doc5684	1
2679	doc5685	1
2680	doc5686	1
2681	doc5687	1
2682	doc5688	1
2683	doc5689	1
2684	doc5690	1
2685	doc5691	1
2686	doc5692	1
2687	doc5693	1
2688	doc5694	1
2689	doc5695	1
2690	doc5696	1
2691	doc5697	1
2692	doc5698	1
2693	doc5699	1
2694	doc5700	1
2695	doc5701	1
2696	doc5702	1
2697	doc5703	1
2698	doc5704	1
2699	doc5705	1
2700	doc5706	1
2701	doc5707	1
2702	doc5708	1
2703	doc5709	1
2704	doc5710	1
2705	doc5711	1
2706	doc5712	1
2707	doc5713	1
2708	doc5714	1
2709	doc5715	1
2710	doc5716	1
2711	doc5717	1
2712	doc5718	1
2713	doc5719	1
2714	doc5720	1
2715	doc5721	1
2716	doc5722	1
2717	doc5723	1
2718	doc5724	1
2719	doc5725	1
2720	doc5726	1
2721	doc5727	1
2722	doc5728	1
2723	doc5729	1
2724	doc5730	1
2725	doc5731	1
2726	doc5732	1
2727	doc5733	1
2728	doc5734	1
2729	doc5735	1
2730	doc5736	1
2731	doc5737	1
2732	doc5738	1
2733	doc5739	1
2734	doc5740	1
2735	doc5741	1
2736	doc5742	1
2737	doc5743	1
2738	doc5744	1
2739	doc5745	1
2740	doc5746	1
2741	doc5747	1
2742	doc5748	1
2743	doc5749	1
2744	doc5750	1
2745	doc5751	1
2746	doc5752	1
2747	doc5753	1
2748	doc5754	1
2749	doc5755	1
2750	doc5756	1
2751	doc5757	1
2752	doc5758	1
2753	doc5759	1
2754	doc5760	1
2755	doc5761	1
2756	doc5762	1
2757	doc5763	1
2758	doc5764	1
2759	doc5765	1
2760	doc5766	1
2761	doc5767	1
2762	doc5768	1
2763	doc5769	1
2764	doc5770	1
2765	doc5771	1
2766	doc5772	1
2767	doc5773	1
2768	doc5774	1
2769	doc5775	1
2770	doc5776	1
2771	doc5777	1
2772	doc5778	1
2773	doc5779	1
2774	doc5780	1
2775	doc5781	1
2776	doc5782	1
2777	doc5783	1
2778	doc5784	1
2779	doc5785	1
2780	doc5786	1
2781	doc5787	1
2782	doc5788	1
2783	doc5789	1
2784	doc5790	1
2785	doc5791	1
2786	doc5792	1
2787	doc5793	1
2788	doc5794	1
2789	doc5795	1
2790	doc5796	1
2791	doc5797	1
2792	doc5798	1
2793	doc5799	1
2794	doc5800	1
2795	doc5801	1
2796	doc5802	1
2797	doc5803	1
2798	doc5804	1
2799	doc5805	1
2800	doc5806	1
2801	doc5807	1
2802	doc5808	1
2803	doc5809	1
2804	doc5810	1
2805	doc5811	1
2806	doc5812	1
2807	doc5813	1
2808	doc5814	1
2809	doc5815	1
2810	doc5816	1
2811	doc5817	1
2812	doc5818	1
2813	doc5819	1
2814	doc5820	1
2815	doc5821	1
2816	doc5822	1
2817	doc5823	1
2818	doc5824	1
2819	doc5825	1
2820	doc5826	1
2821	doc5827	1
2822	doc5828	1
2823	doc5829	1
2824	doc5830	1
2825	doc5831	1
2826	doc5832	1
2827	doc5833	1
2828	doc5834	1
2829	doc5835	1
2830	doc5836	1
2831	doc5837	1
2832	doc5838	1
2833	doc5839	1
2834	doc5840	1
2835	doc5841	1
2836	doc5842	1
2837	doc5843	1
2838	doc5844	1
2839	doc5845	1
2840	doc5846	1
2841	doc5847	1
2842	doc5848	1
2843	doc5849	1
2844	doc5850	1
2845	doc5851	1
2846	doc5852	1
2847	doc5853	1
2848	doc5854	1
2849	doc5855	1
2850	doc5856	1
2851	doc5857	1
2852	doc5858	1
2853	doc5859	1
2854	doc5860	1
2855	doc5861	1
2856	doc5862	1
2857	doc5863	1
2858	doc5864	1
2859	doc5865	1
2860	doc5866	1
2861	doc5867	1
2862	doc5868	1
2863	doc5869	1
2864	doc5870	1
2865	doc5871	1
2866	doc5872	1
2867	doc5873	1
2868	doc5874	1
2869	doc5875	1
2870	doc5876	1
2871	doc5877	1
2872	doc5878	1
2873	doc5879	1
2874	doc5880	1
2875	doc5881	1
2876	doc5882	1
2877	doc5883	1
2878	doc5884	1
2879	doc5885	1
2880	doc5886	1
2881	doc5887	1
2882	doc5888	1
2883	doc5889	1
2884	doc5890	1
2885	doc5891	1
2886	doc5892	1
2887	doc5893	1
2888	doc5894	1
2889	doc5895	1
2890	doc5896	1
2891	doc5897	1
2892	doc5898	1
2893	doc5899	1
2894	doc5900	1
2895	doc5901	1
2896	doc5902	1
2897	doc5903	1
2898	doc5904	1
2899	doc5905	1
2900	doc5906	1
2901	doc5907	1
2902	doc5908	1
2903	doc5909	1
2904	doc5910	1
2905	doc5911	1
2906	doc5912	1
2907	doc5913	1
2908	doc5914	1
2909	doc5915	1
2910	doc5916	1
2911	doc5917	1
2912	doc5918	1
2913	doc5919	1
2914	doc5920	1
2915	doc5921	1
2916	doc5922	1
2917	doc5923	1
2918	doc5924	1
2919	doc5925	1
2920	doc5926	1
2921	doc5927	1
2922	doc5928	1
2923	doc5929	1
2924	doc5930	1
2925	doc5931	1
2926	doc5932	1
2927	doc5933	1
2928	doc5934	1
2929	doc5935	1
2930	doc5936	1
2931	doc5937	1
2932	doc5938	1
2933	doc5939	1
2934	doc5940	1
2935	doc5941	1
2936	doc5942	1
2937	doc5943	1
2938	doc5944	1
2939	doc5945	1
2940	doc5946	1
2941	doc5947	1
2942	doc5948	1
2943	doc5949	1
2944	doc5950	1
2945	doc5951	1
2946	doc5952	1
2947	doc5953	1
2948	doc5954	1
2949	doc5955	1
2950	doc5956	1
2951	doc5957	1
2952	doc5958	1
2953	doc5959	1
2954	doc5960	1
2955	doc5961	1
2956	doc5962	1
2957	doc5963	1
2958	doc5964	1
2959	doc5965	1
2960	doc5966	1
2961	doc5967	1
2962	doc5968	1
2963	doc5969	1
2964	doc5970	1
2965	doc5971	1
2966	doc5972	1
2967	doc5973	1
2968	doc5974	1
2969	doc5975	1
2970	doc5976	1
2971	doc5977	1
2972	doc5978	1
2973	doc5979	1
2974	doc5980	1
2975	doc5981	1
2976	doc5982	1
2977	doc5983	1
2978	doc5984	1
2979	doc5985	1
2980	doc5986	1
2981	doc5987	1
2982	doc5988	1
2983	doc5989	1
2984	doc5990	1
